_id,timestamp,latency,bandwidthDown,bandwidthUp,latitude,longitude
1227,2024-11-12T22:03:04.988561,871.0,,,42.36611446717079,-83.73068803985936
1228,2024-11-12T22:03:05.629795,512.0,,,42.36611446717079,-83.73068803985936
1229,2024-11-12T22:03:06.580840,465.0,,,42.36635451718682,-83.73074970075082
1230,2024-11-12T22:03:07.372465,258.0,,,42.366473833971206,-83.73078592769808
1231,2024-11-12T22:03:08.500821,387.0,,,42.36659139673437,-83.73082705235879
1232,2024-11-12T22:03:09.467846,351.0,,,42.36670662052465,-83.73087379363324
1233,2024-11-12T22:03:10.427762,310.0,,,42.366820100841494,-83.73092458371268
1234,2024-11-12T22:03:11.707323,590.0,,,42.366934404975254,-83.73097753300581
1235,2024-11-12T22:03:12.664586,548.0,,,42.3670477193986,-83.73103206926382
1236,2024-11-12T22:03:13.621663,508.0,,,42.367161238986014,-83.7310849221074
1237,2024-11-12T22:03:14.540586,427.0,,,42.3672741381513,-83.7311380713176
1238,2024-11-12T22:03:15.545832,431.0,,,42.36738769989447,-83.73119044074281
1239,2024-11-12T22:03:16.500976,387.0,,,42.36750164408118,-83.73124281408185
1240,2024-11-12T22:03:17.783237,668.0,,,42.36761599188432,-83.73129560431795
1241,2024-11-12T22:03:18.750134,632.0,,,42.36772938933452,-83.73134704507902
1242,2024-11-12T22:03:19.708146,590.0,,,42.36784383893115,-83.73139860891416
1243,2024-11-12T22:03:20.386944,268.0,,,42.36795674274775,-83.73144915042275
1244,2024-11-12T22:03:21.636747,519.0,,,42.36807065015413,-83.73150082021886
1245,2024-11-12T22:03:22.585221,469.0,,,42.36818460188768,-83.73155412077234
1246,2024-11-12T22:03:23.513802,395.0,,,42.3682982588375,-83.73160819440781
1247,2024-11-12T22:03:24.505455,387.0,,,42.36841214247168,-83.73166296687639
1248,2024-11-12T22:03:25.485033,367.0,,,42.36852648056601,-83.7317178305637
1249,2024-11-12T22:03:26.645044,525.0,,,42.36863992025395,-83.73177286341634
1250,2024-11-12T22:03:27.712565,594.0,,,42.36875223236371,-83.73182678823979
1251,2024-11-12T22:03:28.665157,545.0,,,42.36886436634616,-83.73188152901915
1252,2024-11-12T22:03:29.356740,242.0,,,42.36897684052385,-83.73193562343342
1253,2024-11-12T22:03:30.585814,469.0,,,42.36908948077514,-83.73199036849107
1254,2024-11-12T22:03:31.372522,256.0,,,42.36919883225011,-83.73204409917425
1255,2024-11-12T22:03:32.835764,718.0,,,42.36930615890721,-83.73209714990925
1256,2024-11-12T22:03:33.467724,350.0,,,42.36941231700298,-83.73214826754635
1257,2024-11-12T22:03:34.424431,310.0,,,42.36951916463756,-83.73219937569772
1258,2024-11-12T22:03:35.386647,269.0,,,42.36962560562876,-83.73225310038688
1259,2024-11-12T22:03:36.386190,269.0,,,42.36973333302167,-83.73230734638322
1260,2024-11-12T22:03:37.628433,512.0,,,42.369842394776605,-83.73236143724012
1261,2024-11-12T22:03:38.588966,471.0,,,42.36995183818797,-83.73241420192994
1262,2024-11-12T22:03:39.546856,430.0,,,42.37005546101801,-83.73247383985381
1263,2024-11-12T22:03:40.507801,391.0,,,42.370156953040166,-83.73252926426903
1264,2024-11-12T22:03:41.476202,359.0,,,42.370257442547924,-83.73257799699468
1265,2024-11-12T22:03:42.428070,309.0,,,42.37036055143157,-83.73260768207794
1266,2024-11-12T22:03:43.716468,598.0,,,42.3704602359225,-83.73265102776496
1267,2024-11-12T22:03:44.671827,553.0,,,42.370562667950736,-83.73269516188904
1268,2024-11-12T22:03:45.401275,284.0,,,42.37066497990964,-83.73273624970554
1269,2024-11-12T22:03:46.585435,471.0,,,42.37076727767686,-83.73277522517215
1270,2024-11-12T22:03:47.557029,438.0,,,42.37087015269538,-83.73281171029717
1271,2024-11-12T22:03:48.515726,397.0,,,42.37097495390096,-83.73284126809216
1272,2024-11-12T22:03:49.460337,343.0,,,42.371083212268644,-83.7328659660829
1273,2024-11-12T22:03:50.423499,306.0,,,42.37119328763497,-83.73288556666047
1274,2024-11-12T22:03:51.391072,276.0,,,42.37130305999938,-83.7328994293296
1275,2024-11-12T22:03:52.665821,547.0,,,42.37141283462219,-83.73290779029857
1276,2024-11-12T22:03:53.628155,510.0,,,42.37152409160508,-83.7329084757876
1277,2024-11-12T22:03:54.408540,294.0,,,42.37163580797316,-83.73290432368591
1278,2024-11-12T22:03:55.551017,434.0,,,42.371747674743354,-83.73289684830024
1279,2024-11-12T22:03:56.508891,391.0,,,42.37185885750378,-83.732888706521
1280,2024-11-12T22:03:57.467256,350.0,,,42.37197220555138,-83.73287975877786
1281,2024-11-12T22:03:58.426883,309.0,,,42.37208635421424,-83.73287084919275
1282,2024-11-12T22:03:59.707745,591.0,,,42.372200875427836,-83.73286264825276
1283,2024-11-12T22:04:00.667082,550.0,,,42.37231534164251,-83.73285672284446
1284,2024-11-12T22:04:01.629247,511.0,,,42.37243036646958,-83.73285243049644
1285,2024-11-12T22:04:02.588823,472.0,,,42.372545085951415,-83.73284889752387
1286,2024-11-12T22:04:03.420161,302.0,,,42.37266020757354,-83.73284581358861
1287,2024-11-12T22:04:04.405275,291.0,,,42.372775367163925,-83.732844218226
1288,2024-11-12T22:04:06.105007,986.0,,,42.37300391885082,-83.73284094909036
1289,2024-11-12T22:04:06.426774,309.0,,,42.37300391885082,-83.73284094909036
